"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"54","dEng1","~~","dEng1","",0.190552028579125,0.0254679489985031,7.48203275380851,0.0000000000000732747196252603,0.140635765781956,0.240468291376294,0.190552028579125,0.531578020843739,0.531578020843739
"55","dEng2","~~","dEng2","",0.227093665776112,0.0279418988676245,8.12735264886524,0.000000000000000444089209850063,0.172328550335908,0.281858781216317,0.227093665776112,0.574911249883786,0.574911249883786
"56","GRMS","~~","GRMS","",0.526632647415727,0.0537586329955793,9.79624328354915,0,0.421267662886285,0.631997631945169,1,1,1
"57","MH","~~","MH","",0.389890962982772,0.062477309808601,6.24052098557383,0.00000000043611581013181,0.267437685906963,0.512344240058581,1,1,1
"58","PhH","~~","PhH","",0.359897152150159,0.0741460266800922,4.85389667207602,0.00000121058830115928,0.214573610260433,0.505220694039886,1,1,1
"59","Spr","~~","Spr","",0.238099060427162,0.0321231921266318,7.41206102707849,0.000000000000124344978758018,0.175138760790503,0.301059360063821,1,1,1
"60","SSp","~~","SSp","",0.180321713438341,0.028270283669451,6.37848970837168,0.000000000178842940457002,0.124912975613487,0.235730451263196,1,1,1
"61","Eng","~~","Eng","",0.167334889218143,0.0276940250096098,6.04227407031221,0.00000000151957046945483,0.113055597612357,0.22161418082393,1,1,1
"62","dEng","~~","dEng","",0.167912808391888,0.0270465528799853,6.2082886916116,0.000000000535646860200245,0.114902538841159,0.220923077942617,1,1,1
"63","p1GRMS","~1","","",2.59229484761744,0.0499503735485519,51.8974066349619,0,2.49439391444796,2.69019578078693,2.59229484761744,3.41459866560165,3.41459866560165
"64","p2GRMS","~1","","",2.54541106875358,0.0503371591921338,50.5672371982277,0,2.44675204965294,2.64407008785422,2.54541106875358,3.32707994206153,3.32707994206153
"65","p3GRMS","~1","","",2.5792637064044,0.0461993733098097,55.8289760579227,0,2.48871459860885,2.66981281419995,2.5792637064044,3.67327694214382,3.67327694214382
"66","p1MH","~1","","",3.58225103011618,0.0537105772535525,66.6954483323719,0,3.47698023311036,3.687521827122,3.58225103011618,4.38823832717822,4.38823832717822
"67","p2MH","~1","","",2.86580110580115,0.0697815869369767,41.068156108135,0,2.72903170862062,3.00257050298167,2.86580110580115,2.70208629173811,2.70208629173811
"68","p3MH","~1","","",3.03463194912886,0.065684405785785,46.2001888092836,0,2.90589287944281,3.16337101881492,3.03463194912886,3.0397492531342,3.0397492531342
"69","p1PhH","~1","","",3.12770568563212,0.059668498077559,52.4180394412917,0,3.01075757838851,3.24465379287574,3.12770568563212,3.44885378932198,3.44885378932198
"70","p2PhH","~1","","",2.65151487027568,0.0551326933145008,48.0933310322841,0,2.54345677700857,2.7595729635428,2.65151487027568,3.16430886656141,3.16430886656141
"71","p3PhH","~1","","",3.06709947474398,0.057546472284437,53.2977844338419,0,2.95431046162915,3.17988848785881,3.06709947474398,3.5067367602147,3.5067367602147
"72","Spirit1","~1","","",2.51082225085928,0.0439646627816604,57.1100081747165,0,2.42465309521478,2.59699140650378,2.51082225085928,3.75756266737982,3.75756266737982
"73","Spirit2","~1","","",2.43722921148662,0.0421071477352158,57.8816030668417,0,2.35470071843389,2.51975770453935,2.43722921148662,3.80832988408517,3.80832988408517
"74","SocS1","~1","","",2.54978325304913,0.0396830655250654,64.2536865363536,0,2.47200587382386,2.6275606322744,2.54978325304913,4.2275821959581,4.2275821959581
"75","SocS2","~1","","",2.75757527973643,0.0427026346999314,64.5762328042222,0,2.67387965367959,2.84127090579326,2.75757527973643,4.24880418231999,4.24880418231999
"76","Eng1","~1","","",2.4372302929329,0.0439719482084241,55.4269344942505,0,2.35104685811432,2.52341372775147,2.4372302929329,3.64682454931242,3.64682454931242
"77","Eng2","~1","","",2.51515185498237,0.038411440831341,65.4792374497494,0,2.43986681435865,2.59043689560609,2.51515185498237,4.30821752602392,4.30821752602392
"78","dEng1","~1","","",2.50216453207068,0.0393928398407302,63.5182571804221,0,2.42495598473409,2.57937307940726,2.50216453207068,4.17919449683604,4.17919449683604
"79","dEng2","~1","","",2.45454551109101,0.0413519616983072,59.3574140206144,0,2.37349715547225,2.53559386670977,2.45454551109101,3.90543111591839,3.90543111591839
"80","GRMS","~1","","",0,0,NA,NA,0,0,0,0,0
"81","MH","~1","","",0,0,NA,NA,0,0,0,0,0
"82","PhH","~1","","",0,0,NA,NA,0,0,0,0,0
"83","Spr","~1","","",0,0,NA,NA,0,0,0,0,0
"84","SSp","~1","","",0,0,NA,NA,0,0,0,0,0
"85","Eng","~1","","",0,0,NA,NA,0,0,0,0,0
"86","dEng","~1","","",0,0,NA,NA,0,0,0,0,0
