"","lhs","op","rhs","label","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox"
"44","SocS1","~~","SocS1","",0.184449386535376,0.0257773819032594,7.15547402089171,0.000000000000833777491493493,0.133926646389254,0.234972126681499,0.184449386535376,0.505807365648944,0.505807365648944
"45","SocS2","~~","SocS2","",0.239897948781389,0.0294696947759832,8.14049655434158,0.000000000000000444089209850063,0.182138408385074,0.297657489177704,0.239897948781389,0.571033494853311,0.571033494853311
"46","Eng1","~~","Eng1","",0.282464691014141,0.033007274152424,8.5576497383501,0,0.21777162244755,0.347157759580732,0.282464691014141,0.631353832626058,0.631353832626058
"47","Eng2","~~","Eng2","",0.175429887036454,0.0262068527482043,6.69404635199752,0.0000000000217081908004957,0.124065399501829,0.226794374571079,0.175429887036454,0.515423872386579,0.515423872386579
"48","dEng1","~~","dEng1","",0.205365602254519,0.0288660035696214,7.1144452594278,0.00000000000112354570092066,0.148789274880456,0.261941929628581,0.205365602254519,0.566796699988271,0.566796699988271
"49","dEng2","~~","dEng2","",0.234703130827187,0.0304783689880127,7.70064601946047,0.0000000000000135447209004269,0.17496662530316,0.294439636351215,0.234703130827187,0.599245700609574,0.599245700609574
"50","GRMS","~~","GRMS","",0.525930928744901,0.053738008930354,9.78694483129292,0,0.420606366640515,0.631255490849287,1,1,1
"51","MH","~~","MH","",0.164315247249365,0.0418091876019684,3.93012293885445,0.0000849024398708043,0.0823707453266286,0.246259749172102,0.416313850915989,0.416313850915989,0.416313850915989
"52","PhH","~~","PhH","",0.255129539640152,0.0579408666876446,4.40327448009259,0.000010662911951842,0.141567527699333,0.368691551580972,0.699544375940574,0.699544375940574,0.699544375940574
"53","Spr","~~","Spr","",0.0762663217112537,0.0188259469620773,4.05112804497342,0.0000509713030727443,0.0393681436907209,0.113164499731786,0.320846425602893,0.320846425602893,0.320846425602893
"54","SSp","~~","SSp","",0.0935112003115258,0.0211881011412313,4.41338276083439,0.0000101767839186806,0.0519832851739204,0.135039115449131,0.518889995849659,0.518889995849659,0.518889995849659
"55","Eng","~~","Eng","",0.0839692041233484,0.0220514499852624,3.8078767690772,0.000140165086628619,0.0407491563453478,0.127189251901349,0.509118604531079,0.509118604531079,0.509118604531079
"56","dEng","~~","dEng","",0.0784731681169415,0.0235682186821393,3.32961812580307,0.000869651665754034,0.0322803083201844,0.124666027913699,0.499952840175348,0.499952840175348,0.499952840175348
"57","p1GRMS","~1","","",2.59229433437446,0.0499503986378967,51.8973702926111,0,2.49439335203077,2.69019531671816,2.59229433437446,3.41459627443301,3.41459627443301
"58","p2GRMS","~1","","",2.54541124556043,0.050337172599311,50.5672272422244,0,2.44675220018221,2.64407029093866,2.54541124556043,3.32707928698827,3.32707928698827
"59","p3GRMS","~1","","",2.57926409935942,0.0461993772209221,55.8289798372295,0,2.48871498389823,2.66981321482061,2.57926409935942,3.67327719078553,3.67327719078553
"60","p1MH","~1","","",3.58225105022505,0.0537758291706359,66.6145200450227,0,3.47685236181182,3.68764973863827,3.58225105022505,4.38291363678711,4.38291363678711
"61","p2MH","~1","","",2.8658008481872,0.0698560958592926,41.0243488837341,0,2.72888541620241,3.00271628017199,2.8658008481872,2.69920398797895,2.69920398797895
"62","p3MH","~1","","",3.03463214644529,0.0657671530844147,46.1420633876339,0,2.9057308950341,3.16353339785647,3.03463214644529,3.03592488115911,3.03592488115911
"63","p1PhH","~1","","",3.12770568276481,0.0597026902904173,52.3880191587753,0,3.01069056001544,3.24472080551418,3.12770568276481,3.44687859974175,3.44687859974175
"64","p2PhH","~1","","",2.65151518190777,0.05517016757594,48.0606693510227,0,2.54338364043788,2.75964672337765,2.65151518190777,3.16215988570272,3.16215988570272
"65","p3PhH","~1","","",3.06709948735907,0.0575844224558417,53.2626595276016,0,2.95423609327508,3.17996288144306,3.06709948735907,3.50442571105056,3.50442571105056
"66","Spirit1","~1","","",2.51082254868887,0.044196458772534,56.8104915738006,0,2.42419908125049,2.59744601612725,2.51082254868887,3.73785592184853,3.73785592184853
"67","Spirit2","~1","","",2.43722938622683,0.0418767549220255,58.2000537234786,0,2.35515245479025,2.51930631766341,2.43722938622683,3.82928239900203,3.82928239900203
"68","SocS1","~1","","",2.5497835800254,0.0397319648797614,64.174615772003,0,2.47191035982606,2.62765680022475,2.5497835800254,4.22237972160687,4.22237972160687
"69","SocS2","~1","","",2.75757581133306,0.0426458215908117,64.6622742502679,0,2.67399153692395,2.84116008574217,2.75757581133306,4.25446529383703,4.25446529383703
"70","Eng1","~1","","",2.43722939052936,0.044008815847787,55.3804810145081,0,2.35097369646544,2.52348508459327,2.43722939052936,3.64376813472885,3.64376813472885
"71","Eng2","~1","","",2.51515148528433,0.0383851760794443,65.5240314666999,0,2.43991792262839,2.59038504794027,2.51515148528433,4.31116475595048,4.31116475595048
"72","dEng1","~1","","",2.50216452991687,0.0396044699328393,63.1788415337968,0,2.42454119522171,2.57978786461204,2.50216452991687,4.15686258683151,4.15686258683151
"73","dEng2","~1","","",2.45454559512136,0.0411766478337837,59.6101364304723,0,2.37384084836305,2.53525034187966,2.45454559512136,3.92205902970225,3.92205902970225
"74","GRMS","~1","","",0,0,NA,NA,0,0,0,0,0
"75","MH","~1","","",0,0,NA,NA,0,0,0,0,0
"76","PhH","~1","","",0,0,NA,NA,0,0,0,0,0
"77","Spr","~1","","",0,0,NA,NA,0,0,0,0,0
"78","SSp","~1","","",0,0,NA,NA,0,0,0,0,0
"79","Eng","~1","","",0,0,NA,NA,0,0,0,0,0
"80","dEng","~1","","",0,0,NA,NA,0,0,0,0,0
"81","indirect.EngMH",":=","a1*b1","indirect.EngMH",0.139247090628036,0.0890607278447394,1.56350721578188,0.117933339798317,-0.0353087283845768,0.313802909640649,0.16073926697665,0.16073926697665,0.16073926697665
"82","indirect.SprMH",":=","a2*b2","indirect.SprMH",0.0856769952416284,0.121865300610898,0.703046681968851,0.482026657984368,-0.153174604920878,0.324528595404135,0.0989008628459522,0.0989008628459522,0.0989008628459522
"83","indirect.SSpMH",":=","a3*b3","indirect.SSpMH",-0.00474396350529029,0.0759292082018733,-0.0624787696017783,0.950181568307191,-0.153562476955605,0.144074549945025,-0.00547617341924421,-0.00547617341924421,-0.00547617341924421
"84","indirect.dEngMH",":=","a4*b4","indirect.dEngMH",-0.328446148535068,0.122573988462367,-2.6795746198298,0.00737157711051495,-0.568686751362734,-0.0882055457074012,-0.379140367807448,-0.379140367807448,-0.379140367807448
"85","indirect.EngPhH",":=","a1*b5","indirect.EngPhH",0.129538365791624,0.0992962084372661,1.30456507685754,0.19204098652516,-0.0650786265467994,0.324155358130048,0.155557169272249,0.155557169272249,0.155557169272249
"86","indirect.SprPhH",":=","a2*b6","indirect.SprPhH",0.119113084531027,0.14148974313424,0.841849606144362,0.399872141041614,-0.158201716193907,0.396427885255961,0.143037887962384,0.143037887962384,0.143037887962384
"87","indirect.SSpPhH",":=","a3*b7","indirect.SSpPhH",0.00667986445204396,0.0873405514579833,0.0764806763929975,0.939036686946788,-0.164504470795471,0.177864199699558,0.00802156796507513,0.00802156796507513,0.00802156796507513
"88","indirect.dEngPhH",":=","a4*b8","indirect.dEngPhH",-0.241033190350149,0.117038221794338,-2.05943995606578,0.0394521114359108,-0.470423889881663,-0.0116424908186349,-0.289446609600138,-0.289446609600138,-0.289446609600138
"89","direct.MH",":=","c_p1","direct.MH",-0.44542622784116,0.204547191905548,-2.17762083992255,0.0294342767138667,-0.846331357114838,-0.0445210985674826,-0.514175808143936,-0.514175808143936,-0.514175808143936
"90","direct.PhH",":=","c_p2","direct.PhH",-0.369419625869643,0.223898212436956,-1.64994450759031,0.0989542864410986,-0.808252058448974,0.0694128067096879,-0.443620474310557,-0.443620474310557,-0.443620474310557
"91","total.MH",":=","c_p1+(a1*b1)+(a2*b2)+(a3*b3)+(a4*b4)","total.MH",-0.553692254011854,0.0619908183203212,-8.93184295698107,0,-0.675192025291849,-0.432192482731859,-0.639152219548027,-0.639152219548027,-0.639152219548027
"92","total.PhH",":=","c_p2+(a1*b5)+(a1*b6)+(a1*b7)+(a1*b8)","total.PhH",-0.393875657262589,0.082604626148887,-4.76820337583353,0.00000185876093694581,-0.555777749470804,-0.231973565054375,-0.445136173329364,-0.445136173329364,-0.445136173329364
